species,genus,region,range,genus_in_region
Alchornea pearcei,Alchornea,c.0.-5,800,8
Alchornea pearcei,Alchornea,d.-5.-10,1400,7
Alchornea pearcei,Alchornea,e.-10.-15,1800,8
Alchornea pearcei,Alchornea,f.-15.-20,1400,6
Alchornea triplinervia,Alchornea,a.10.5,2700,9
Alchornea triplinervia,Alchornea,b.5.0,3800,9
Alchornea triplinervia,Alchornea,c.0.-5,2900,8
Alchornea triplinervia,Alchornea,d.-5.-10,1900,7
Alchornea triplinervia,Alchornea,e.-10.-15,2300,8
Alchornea triplinervia,Alchornea,f.-15.-20,2100,6
Alchorneopsis floribunda,Alchorneopsis,a.10.5,3700,1
Alchorneopsis floribunda,Alchorneopsis,b.5.0,800,1
Alchorneopsis floribunda,Alchorneopsis,c.0.-5,1700,1
Alchorneopsis floribunda,Alchorneopsis,d.-5.-10,500,1
Alchorneopsis floribunda,Alchorneopsis,e.-10.-15,700,1
Alibertia bertierifolia,Alibertia,a.10.5,100,1
Alibertia bertierifolia,Alibertia,b.5.0,700,1
Alibertia bertierifolia,Alibertia,c.0.-5,400,1
Alibertia bertierifolia,Alibertia,d.-5.-10,100,1
Alibertia bertierifolia,Alibertia,e.-10.-15,500,1
Alibertia bertierifolia,Alibertia,f.-15.-20,500,1
Allophylus amazonicus,Allophylus,a.10.5,100,5
Allophylus amazonicus,Allophylus,b.5.0,600,4
Allophylus amazonicus,Allophylus,c.0.-5,600,5
Allophylus amazonicus,Allophylus,e.-10.-15,1000,6
Allophylus edulis,Allophylus,a.10.5,100,5
Allophylus edulis,Allophylus,e.-10.-15,1000,6
Allophylus edulis,Allophylus,f.-15.-20,2100,4
Allophylus edulis,Allophylus,g.-20.-25,1700,1
Allophylus excelsus,Allophylus,a.10.5,2200,5
Allophylus excelsus,Allophylus,b.5.0,2400,4
Allophylus excelsus,Allophylus,c.0.-5,2600,5
Allophylus excelsus,Allophylus,e.-10.-15,100,6
Allophylus floribundus,Allophylus,a.10.5,300,5
Allophylus floribundus,Allophylus,b.5.0,2300,4
Allophylus floribundus,Allophylus,c.0.-5,1900,5
Allophylus floribundus,Allophylus,d.-5.-10,2400,3
Allophylus floribundus,Allophylus,e.-10.-15,2100,6
Allophylus floribundus,Allophylus,f.-15.-20,1800,4
Allophylus punctatus,Allophylus,a.10.5,900,5
Allophylus punctatus,Allophylus,b.5.0,1100,4
Allophylus punctatus,Allophylus,c.0.-5,1900,5
Allophylus punctatus,Allophylus,d.-5.-10,2100,3
Allophylus punctatus,Allophylus,e.-10.-15,1800,6
Allophylus punctatus,Allophylus,f.-15.-20,1900,4
Alnus acuminata,Alnus,a.10.5,2000,1
Alnus acuminata,Alnus,b.5.0,3200,1
Alnus acuminata,Alnus,c.0.-5,2400,1
Alnus acuminata,Alnus,d.-5.-10,3400,1
Alnus acuminata,Alnus,e.-10.-15,2000,1
Alnus acuminata,Alnus,f.-15.-20,3400,1
Alnus acuminata,Alnus,g.-20.-25,1600,1
Chrysophyllum venezuelanense,Chrysophyllum,a.10.5,600,5
Chrysophyllum venezuelanense,Chrysophyllum,b.5.0,1400,5
Chrysophyllum venezuelanense,Chrysophyllum,c.0.-5,1900,5
Chrysophyllum venezuelanense,Chrysophyllum,d.-5.-10,2300,3
Chrysophyllum venezuelanense,Chrysophyllum,e.-10.-15,1400,5
Chrysophyllum venezuelanense,Chrysophyllum,f.-15.-20,600,2
Cinchona macrocalyx,Cinchona,c.0.-5,1200,3
Cinchona macrocalyx,Cinchona,d.-5.-10,600,2
Cinchona macrocalyx,Cinchona,e.-10.-15,900,3
Cinchona officinalis,Cinchona,a.10.5,1500,2
Cinchona officinalis,Cinchona,b.5.0,1100,2
Cinchona officinalis,Cinchona,c.0.-5,1700,3
Cinchona officinalis,Cinchona,e.-10.-15,1500,3
Cinchona officinalis,Cinchona,f.-15.-20,1100,2
Cinchona pubescens,Cinchona,a.10.5,3000,2
Cinchona pubescens,Cinchona,b.5.0,2800,2
Cinchona pubescens,Cinchona,c.0.-5,2600,3
Cinchona pubescens,Cinchona,d.-5.-10,2200,2
Cinchona pubescens,Cinchona,e.-10.-15,2600,3
Cinchona pubescens,Cinchona,f.-15.-20,2900,2
Cinchonopsis amazonica,Cinchonopsis,b.5.0,600,1
Cinchonopsis amazonica,Cinchonopsis,c.0.-5,500,1
Cinchonopsis amazonica,Cinchonopsis,d.-5.-10,500,1
Cinchonopsis amazonica,Cinchonopsis,e.-10.-15,2000,1
Cissus trianae,Cissus,a.10.5,2600,1
Cissus trianae,Cissus,b.5.0,1000,1
Cissus trianae,Cissus,c.0.-5,1500,1
Cissus trianae,Cissus,d.-5.-10,1600,1
Cissus trianae,Cissus,e.-10.-15,1500,1
Cissus trianae,Cissus,f.-15.-20,1000,1
Citronella incarum,Citronella,a.10.5,1000,1
Citronella incarum,Citronella,b.5.0,2600,1
Citronella incarum,Citronella,c.0.-5,2700,1
Citronella incarum,Citronella,d.-5.-10,2700,1
Citronella incarum,Citronella,e.-10.-15,3000,1
Citronella incarum,Citronella,f.-15.-20,400,1
Citrus X aurantium,Citrus,a.10.5,2400,2
Citrus X aurantium,Citrus,b.5.0,3000,2
Citrus X aurantium,Citrus,c.0.-5,2700,2
Citrus X aurantium,Citrus,d.-5.-10,1100,2
Citrus X aurantium,Citrus,e.-10.-15,100,1
Citrus X aurantium,Citrus,g.-20.-25,500,1
Citrus limon,Citrus,a.10.5,2100,2
Citrus limon,Citrus,b.5.0,2400,2
Citrus limon,Citrus,c.0.-5,2500,2
Citrus limon,Citrus,d.-5.-10,1100,2
Clarisia biflora,Clarisia,a.10.5,2100,2
Clarisia biflora,Clarisia,b.5.0,2000,2
Clarisia biflora,Clarisia,c.0.-5,1700,2
Clarisia biflora,Clarisia,d.-5.-10,2000,2
Clarisia biflora,Clarisia,e.-10.-15,2800,2
Clarisia biflora,Clarisia,f.-15.-20,1300,2
Clarisia racemosa,Clarisia,a.10.5,1900,2
Clarisia racemosa,Clarisia,b.5.0,2300,2
Clarisia racemosa,Clarisia,c.0.-5,1200,2
Clarisia racemosa,Clarisia,d.-5.-10,800,2
Clarisia racemosa,Clarisia,e.-10.-15,1300,2
Clarisia racemosa,Clarisia,f.-15.-20,1100,2
Clethra fagifolia,Clethra,a.10.5,3100,3
Clethra fagifolia,Clethra,b.5.0,2500,4
Clethra fagifolia,Clethra,c.0.-5,2000,5
Clethra fimbriata,Clethra,a.10.5,1800,3
Clethra fimbriata,Clethra,b.5.0,3300,4
Clethra fimbriata,Clethra,c.0.-5,2500,5
Clethra fimbriata,Clethra,d.-5.-10,1300,4
Clethra fimbriata,Clethra,f.-15.-20,600,5
Clethra revoluta,Clethra,a.10.5,3100,3
Clethra revoluta,Clethra,b.5.0,2600,4
Clethra revoluta,Clethra,c.0.-5,2000,5
Clethra revoluta,Clethra,d.-5.-10,1500,4
Clethra revoluta,Clethra,e.-10.-15,2500,4
Clethra revoluta,Clethra,f.-15.-20,1200,5
Clethra scabra,Clethra,e.-10.-15,2600,4
Clethra scabra,Clethra,f.-15.-20,2800,5
Clethra scabra,Clethra,g.-20.-25,2000,1
Clitoria arborea,Clitoria,a.10.5,200,1
Clitoria arborea,Clitoria,b.5.0,500,1
Clitoria arborea,Clitoria,c.0.-5,1200,1
Clitoria arborea,Clitoria,d.-5.-10,2000,1
Clitoria arborea,Clitoria,e.-10.-15,600,1
Clitoria arborea,Clitoria,f.-15.-20,200,1
Clusia alata,Clusia,a.10.5,3000,16
Clusia alata,Clusia,b.5.0,1900,17
Clusia alata,Clusia,c.0.-5,1800,17
Clusia alata,Clusia,d.-5.-10,200,15
Clusia alata,Clusia,e.-10.-15,900,12
Clusia decussata,Clusia,a.10.5,2400,16
Clusia decussata,Clusia,b.5.0,2300,17
Clusia decussata,Clusia,c.0.-5,1800,17
Clusia ducu,Clusia,a.10.5,1200,16
Clusia ducu,Clusia,b.5.0,2800,17
Clusia ducu,Clusia,c.0.-5,1500,17
Clusia ducu,Clusia,d.-5.-10,700,15
Clusia ducu,Clusia,e.-10.-15,800,12
Clusia ducu,Clusia,f.-15.-20,1000,9
Clusia ducuoides,Clusia,a.10.5,2000,16
Clusia ducuoides,Clusia,b.5.0,2700,17
Clusia ducuoides,Clusia,c.0.-5,3000,17
Clusia ducuoides,Clusia,d.-5.-10,1300,15
Clusia ducuoides,Clusia,e.-10.-15,1000,12
Clusia elliptica,Clusia,a.10.5,3300,16
Clusia elliptica,Clusia,b.5.0,1300,17
Clusia elliptica,Clusia,c.0.-5,1400,17
Clusia elliptica,Clusia,d.-5.-10,1500,15
Clusia elliptica,Clusia,e.-10.-15,1500,12
Clusia elliptica,Clusia,f.-15.-20,1300,9
Clusia flavida,Clusia,a.10.5,2100,16
Clusia flavida,Clusia,b.5.0,1800,17
Clusia flavida,Clusia,c.0.-5,2000,17
Clusia flavida,Clusia,d.-5.-10,1500,15
Clusia flavida,Clusia,e.-10.-15,1200,12
Clusia flavida,Clusia,f.-15.-20,1000,9
Clusia hammeliana,Clusia,a.10.5,2100,16
Clusia hammeliana,Clusia,b.5.0,1400,17
Clusia hammeliana,Clusia,c.0.-5,1200,17
Clusia hammeliana,Clusia,d.-5.-10,500,15
Clusia hammeliana,Clusia,e.-10.-15,1400,12
Clusia hammeliana,Clusia,f.-15.-20,400,9
Clusia haughtii,Clusia,a.10.5,1400,16
Clusia haughtii,Clusia,b.5.0,1700,17
Clusia haughtii,Clusia,c.0.-5,1100,17
Clusia haughtii,Clusia,d.-5.-10,300,15
Clusia haughtii,Clusia,e.-10.-15,2400,12
Clusia haughtii,Clusia,f.-15.-20,1100,9
Clusia lineata,Clusia,a.10.5,2400,16
Clusia lineata,Clusia,b.5.0,2600,17
Clusia lineata,Clusia,c.0.-5,1900,17
Clusia lineata,Clusia,d.-5.-10,700,15
Clusia minor,Clusia,a.10.5,2100,16
Clusia minor,Clusia,b.5.0,2200,17
Clusia minor,Clusia,c.0.-5,1900,17
Clusia minor,Clusia,d.-5.-10,2000,15
Clusia minor,Clusia,e.-10.-15,900,12
Clusia multiflora,Clusia,a.10.5,2600,16
Clusia multiflora,Clusia,b.5.0,2900,17
Clusia multiflora,Clusia,c.0.-5,2400,17
Clusia multiflora,Clusia,d.-5.-10,800,15
Clusia multiflora,Clusia,e.-10.-15,2600,12
Clusia multiflora,Clusia,f.-15.-20,1600,9
Clusia octandra,Clusia,a.10.5,500,16
Clusia octandra,Clusia,b.5.0,1400,17
Clusia octandra,Clusia,c.0.-5,1500,17
Clusia octandra,Clusia,d.-5.-10,700,15
Clusia penduliflora,Clusia,a.10.5,2200,16
Clusia penduliflora,Clusia,b.5.0,1600,17
Clusia penduliflora,Clusia,c.0.-5,1500,17
Clusia penduliflora,Clusia,f.-15.-20,1000,9
Clusia schomburgkiana,Clusia,a.10.5,2600,16
Clusia schomburgkiana,Clusia,b.5.0,2800,17
Clusia schomburgkiana,Clusia,c.0.-5,100,17
Clusia schomburgkiana,Clusia,d.-5.-10,200,15
Clusia sphaerocarpa,Clusia,b.5.0,3100,17
Clusia sphaerocarpa,Clusia,c.0.-5,2500,17
Clusia sphaerocarpa,Clusia,d.-5.-10,1400,15
Clusia sphaerocarpa,Clusia,e.-10.-15,1500,12
Clusia sphaerocarpa,Clusia,f.-15.-20,2400,9
Clusia thurifera,Clusia,a.10.5,1700,16
Clusia thurifera,Clusia,b.5.0,1000,17
Clusia thurifera,Clusia,c.0.-5,1300,17
Clusia thurifera,Clusia,d.-5.-10,200,15
Clusia thurifera,Clusia,e.-10.-15,700,12
Clusia trochiformis,Clusia,a.10.5,1600,16
Clusia trochiformis,Clusia,b.5.0,600,17
Clusia trochiformis,Clusia,c.0.-5,1200,17
Clusia trochiformis,Clusia,d.-5.-10,1200,15
Clusia trochiformis,Clusia,e.-10.-15,2900,12
Clusia trochiformis,Clusia,f.-15.-20,1600,9
Coccoloba acuminata,Coccoloba,a.10.5,700,5
Coccoloba acuminata,Coccoloba,b.5.0,500,5
Coccoloba acuminata,Coccoloba,d.-5.-10,100,5
Coccoloba acuminata,Coccoloba,e.-10.-15,400,5
Coccoloba coronata,Coccoloba,a.10.5,1300,5
Coccoloba coronata,Coccoloba,b.5.0,100,5
Coccoloba coronata,Coccoloba,c.0.-5,300,5
Coccoloba coronata,Coccoloba,d.-5.-10,200,5
Coccoloba densifrons,Coccoloba,a.10.5,2300,5
Coccoloba densifrons,Coccoloba,b.5.0,600,5
Coccoloba densifrons,Coccoloba,c.0.-5,1100,5
Coccoloba densifrons,Coccoloba,d.-5.-10,200,5
Coccoloba densifrons,Coccoloba,e.-10.-15,300,5
Coccoloba lehmannii,Coccoloba,a.10.5,200,5
Coccoloba lehmannii,Coccoloba,b.5.0,900,5
Coccoloba lehmannii,Coccoloba,c.0.-5,500,5
Coccoloba lehmannii,Coccoloba,e.-10.-15,200,5
Coccoloba mollis,Coccoloba,a.10.5,2000,5
Coccoloba mollis,Coccoloba,b.5.0,1000,5
Coccoloba mollis,Coccoloba,c.0.-5,1700,5
Coccoloba mollis,Coccoloba,d.-5.-10,1500,5
Coccoloba mollis,Coccoloba,e.-10.-15,1500,5
Coccoloba mollis,Coccoloba,f.-15.-20,1300,2
Cochlospermum orinocense,Cochlospermum,a.10.5,1900,1
Cochlospermum orinocense,Cochlospermum,b.5.0,500,1
Cochlospermum orinocense,Cochlospermum,c.0.-5,200,1
Cochlospermum orinocense,Cochlospermum,d.-5.-10,100,1
Cochlospermum orinocense,Cochlospermum,e.-10.-15,400,1
Coffea arabica,Coffea,a.10.5,2800,1
Coffea arabica,Coffea,b.5.0,2300,1
Coffea arabica,Coffea,c.0.-5,2200,1
Coffea arabica,Coffea,d.-5.-10,1300,1
Coffea arabica,Coffea,e.-10.-15,1900,1
Coffea arabica,Coffea,f.-15.-20,1700,1
Condaminea corymbosa,Condaminea,a.10.5,2800,1
Condaminea corymbosa,Condaminea,b.5.0,1800,1
Condaminea corymbosa,Condaminea,c.0.-5,2300,1
Condaminea corymbosa,Condaminea,d.-5.-10,1900,1
Condaminea corymbosa,Condaminea,e.-10.-15,2500,1
Condaminea corymbosa,Condaminea,f.-15.-20,2900,1
Cordia alliodora,Cordia,a.10.5,2000,3
Cordia alliodora,Cordia,b.5.0,3300,5
Cordia alliodora,Cordia,c.0.-5,2100,4
Cordia alliodora,Cordia,d.-5.-10,2600,5
Cordia alliodora,Cordia,e.-10.-15,1800,4
Cordia alliodora,Cordia,f.-15.-20,1400,5
Cordia alliodora,Cordia,g.-20.-25,1300,2
Cordia bicolor,Cordia,a.10.5,1600,3
Cordia bicolor,Cordia,b.5.0,1900,5
Cordia bicolor,Cordia,d.-5.-10,200,5
Cordia bicolor,Cordia,e.-10.-15,1500,4
Cordia bicolor,Cordia,f.-15.-20,1000,5
Cordia nodosa,Cordia,a.10.5,1300,3
Cordia nodosa,Cordia,b.5.0,1200,5
Cordia nodosa,Cordia,c.0.-5,1200,4
Cordia nodosa,Cordia,d.-5.-10,1500,5
Cordia nodosa,Cordia,e.-10.-15,3400,4
Cordia nodosa,Cordia,f.-15.-20,1200,5
Cornus peruviana,Cornus,a.10.5,2100,1
Cornus peruviana,Cornus,b.5.0,1600,1
Cornus peruviana,Cornus,c.0.-5,2100,1
Cornus peruviana,Cornus,d.-5.-10,1300,1
Cornus peruviana,Cornus,e.-10.-15,2900,1
Cornus peruviana,Cornus,f.-15.-20,700,1
Cornutia pyramidata,Cornutia,a.10.5,500,1
Cornutia pyramidata,Cornutia,b.5.0,2400,1
Cornutia pyramidata,Cornutia,c.0.-5,1800,1
Cornutia pyramidata,Cornutia,d.-5.-10,600,1
Cornutia pyramidata,Cornutia,e.-10.-15,1000,1
Cosmibuena grandiflora,Cosmibuena,a.10.5,2300,1
Cosmibuena grandiflora,Cosmibuena,b.5.0,1800,1
Cosmibuena grandiflora,Cosmibuena,c.0.-5,1000,1
Cosmibuena grandiflora,Cosmibuena,d.-5.-10,1700,1
Cosmibuena grandiflora,Cosmibuena,e.-10.-15,1700,1
Cosmibuena grandiflora,Cosmibuena,f.-15.-20,1600,1
Couma macrocarpa,Couma,a.10.5,700,1
Couma macrocarpa,Couma,b.5.0,1200,1
Couma macrocarpa,Couma,c.0.-5,500,1
Couma macrocarpa,Couma,d.-5.-10,400,1
Couma macrocarpa,Couma,e.-10.-15,1100,1
Couratari guianensis,Couratari,a.10.5,800,1
Couratari guianensis,Couratari,b.5.0,1500,1
Couratari guianensis,Couratari,c.0.-5,200,1
Couratari guianensis,Couratari,d.-5.-10,100,1
Couratari guianensis,Couratari,e.-10.-15,600,1
Couroupita guianensis,Couroupita,a.10.5,800,1
Couroupita guianensis,Couroupita,b.5.0,3100,1
Couroupita guianensis,Couroupita,c.0.-5,500,1
Couroupita guianensis,Couroupita,d.-5.-10,200,1
Couroupita guianensis,Couroupita,e.-10.-15,300,1
Coussapoa crassivenosa,Coussapoa,a.10.5,400,2
Coussapoa crassivenosa,Coussapoa,b.5.0,800,2
Coussapoa crassivenosa,Coussapoa,c.0.-5,1600,2
Coussapoa villosa,Coussapoa,a.10.5,1900,2
Coussapoa villosa,Coussapoa,b.5.0,2300,2
Coussapoa villosa,Coussapoa,c.0.-5,1800,2
Coussapoa villosa,Coussapoa,d.-5.-10,2000,1
Coussapoa villosa,Coussapoa,e.-10.-15,1700,1
Coussapoa villosa,Coussapoa,f.-15.-20,600,1
Coussarea hirticalyx,Coussarea,b.5.0,1300,3
Coussarea hirticalyx,Coussarea,c.0.-5,1000,3
Coussarea hirticalyx,Coussarea,d.-5.-10,800,3
Coussarea hirticalyx,Coussarea,e.-10.-15,800,2
Coussarea klugii,Coussarea,b.5.0,800,3
Coussarea klugii,Coussarea,c.0.-5,1000,3
Coussarea klugii,Coussarea,d.-5.-10,700,3
Coussarea paniculata,Coussarea,a.10.5,2300,1
Coussarea paniculata,Coussarea,b.5.0,1800,3
Coussarea paniculata,Coussarea,c.0.-5,1300,3
Coussarea paniculata,Coussarea,d.-5.-10,1100,3
Coussarea paniculata,Coussarea,e.-10.-15,1400,2
Coussarea paniculata,Coussarea,f.-15.-20,700,1
Coutarea hexandra,Coutarea,a.10.5,3300,1
Coutarea hexandra,Coutarea,b.5.0,800,1
Coutarea hexandra,Coutarea,c.0.-5,1400,1
Coutarea hexandra,Coutarea,d.-5.-10,600,1
Coutarea hexandra,Coutarea,e.-10.-15,1100,1
Coutarea hexandra,Coutarea,f.-15.-20,1300,1
Coutarea hexandra,Coutarea,g.-20.-25,1700,1
Crepidospermum rhoifolium,Crepidospermum,a.10.5,1000,1
Crepidospermum rhoifolium,Crepidospermum,b.5.0,600,1
Crepidospermum rhoifolium,Crepidospermum,c.0.-5,500,1
Crepidospermum rhoifolium,Crepidospermum,e.-10.-15,200,1
Croton lechleri,Croton,b.5.0,1800,4
Croton lechleri,Croton,c.0.-5,2200,4
Croton lechleri,Croton,d.-5.-10,1700,4
Croton lechleri,Croton,e.-10.-15,2200,4
Croton lechleri,Croton,f.-15.-20,1500,3
Croton lechleri,Croton,g.-20.-25,200,1
Croton sampatik,Croton,b.5.0,1800,4
Croton sampatik,Croton,c.0.-5,800,4
Croton sampatik,Croton,d.-5.-10,600,4
Croton sampatik,Croton,e.-10.-15,1200,4
Croton sampatik,Croton,f.-15.-20,600,3
Croton schiedeanus,Croton,a.10.5,1100,1
Croton schiedeanus,Croton,b.5.0,1300,4
Croton schiedeanus,Croton,c.0.-5,1500,4
Croton schiedeanus,Croton,d.-5.-10,1100,4
Croton schiedeanus,Croton,e.-10.-15,900,4
Cuatresia riparia,Cuatresia,a.10.5,2100,1
Cuatresia riparia,Cuatresia,b.5.0,2600,1
Cuatresia riparia,Cuatresia,c.0.-5,2400,1
Cupania americana,Cupania,a.10.5,2400,4
Cupania americana,Cupania,b.5.0,2300,4
Cupania americana,Cupania,c.0.-5,2700,4
Cupania americana,Cupania,e.-10.-15,2200,4
Cupania cinerea,Cupania,a.10.5,2100,4
Cupania cinerea,Cupania,b.5.0,3400,4
Cupania cinerea,Cupania,c.0.-5,2200,4
Cupania cinerea,Cupania,d.-5.-10,700,3
Cupania cinerea,Cupania,e.-10.-15,1500,4
Cupania cinerea,Cupania,f.-15.-20,1300,2
Cupania latifolia,Cupania,a.10.5,2200,4
Cupania latifolia,Cupania,b.5.0,1600,4
Cupania latifolia,Cupania,c.0.-5,2200,4
Cupania latifolia,Cupania,d.-5.-10,2500,3
Cupania latifolia,Cupania,e.-10.-15,1800,4
Cupania latifolia,Cupania,f.-15.-20,1200,2
Cupania scrobiculata,Cupania,a.10.5,1900,4
Cupania scrobiculata,Cupania,b.5.0,1300,4
Cupania scrobiculata,Cupania,c.0.-5,200,4
Cupania scrobiculata,Cupania,d.-5.-10,600,3
Cupania scrobiculata,Cupania,e.-10.-15,600,4
Curatella americana,Curatella,a.10.5,1900,1
Curatella americana,Curatella,b.5.0,1200,1
Curatella americana,Curatella,d.-5.-10,200,1
Curatella americana,Curatella,e.-10.-15,1600,1
Curatella americana,Curatella,f.-15.-20,100,1
Cyathea andina,Cyathea,a.10.5,2900,16
Cyathea andina,Cyathea,b.5.0,1500,16
Cyathea andina,Cyathea,e.-10.-15,1300,16
Cyathea andina,Cyathea,f.-15.-20,400,10
Cyathea bipinnatifida,Cyathea,a.10.5,900,16
Cyathea bipinnatifida,Cyathea,b.5.0,1900,16
Cyathea bipinnatifida,Cyathea,c.0.-5,2200,16
Cyathea bipinnatifida,Cyathea,d.-5.-10,2500,13
Cyathea bipinnatifida,Cyathea,e.-10.-15,2800,16
Cyathea bipinnatifida,Cyathea,f.-15.-20,800,10
Cyathea caracasana,Cyathea,a.10.5,1900,16
Cyathea caracasana,Cyathea,b.5.0,3000,16
Cyathea caracasana,Cyathea,c.0.-5,2900,16
Cyathea caracasana,Cyathea,d.-5.-10,400,13
Cyathea caracasana,Cyathea,e.-10.-15,1400,16
Cyathea conjugata,Cyathea,a.10.5,1300,16
Cyathea conjugata,Cyathea,b.5.0,1800,16
Cyathea conjugata,Cyathea,c.0.-5,1200,16
Cyathea conjugata,Cyathea,d.-5.-10,1000,13
Cyathea conjugata,Cyathea,e.-10.-15,2000,16
Cyathea conjugata,Cyathea,f.-15.-20,600,10
Cyathea delgadii,Cyathea,a.10.5,1900,16
Cyathea delgadii,Cyathea,b.5.0,2800,16
Cyathea delgadii,Cyathea,c.0.-5,2100,16
Cyathea delgadii,Cyathea,d.-5.-10,1900,13
Cyathea delgadii,Cyathea,e.-10.-15,2800,16
Cyathea delgadii,Cyathea,f.-15.-20,1800,10
Cyathea kalbreyeri,Cyathea,a.10.5,1300,16
Cyathea kalbreyeri,Cyathea,c.0.-5,400,16
